,Unnamed: 0,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
1041,1041,2005-12-28,sh.000001,3.111342919215428,3.1525924221886648,2.9954080180704565,3.149359889022975,1154.288,1468028600,6585027609.0,3,0.009463,1,0.237904,0.0
1042,1042,2005-12-29,sh.000001,3.158720353159211,3.403857423472754,3.158700521667395,3.4037582660136856,1157.034,2180339900,10681224358.0,3,0.014045,1,1.108697,0.0
1043,1043,2005-12-30,sh.000001,3.4377296114911644,3.467258702802294,3.1876743312077274,3.2291419805909207,1169.862,2002793400,10196713857.0,3,0.012885,1,-0.752657,0.0
1044,1044,2006-01-04,sh.000001,3.2850866189983705,3.6247207478058954,3.2459789171410556,3.623907656641517,1161.057,2325854200,11970425035.0,3,0.015049,1,1.714473,0.0
1045,1045,2006-01-05,sh.000001,3.6703530104700413,3.958544249511899,3.613753932832722,3.9472799621615167,1180.963,2948447900,14767201450.0,3,0.019075,1,1.38074,0.0
1046,1046,2006-01-06,sh.000001,3.9778601225387895,4.309541823128878,3.835132875953029,4.188292082177739,1197.269,3434285600,17130467164.0,3,0.022207,1,1.015056,0.0
1047,1047,2006-01-09,sh.000001,4.206100761826761,4.344802215574269,4.105515435345868,4.3121595800483306,1209.422,2870665700,14206400301.0,3,0.018558,1,0.516443,0.0
1048,1048,2006-01-10,sh.000001,4.315729248574861,4.413062210398252,4.073844542918824,4.410325464527908,1215.668,2679454700,13496372593.0,3,0.017307,1,0.40719,0.0
1049,1049,2006-01-11,sh.000001,4.394321450633964,4.4686498819530485,4.0815788247263,4.220637245326465,1220.618,3063146400,15064367454.0,3,0.019771,1,-0.783625,0.0
1050,1050,2006-01-12,sh.000001,4.175282623547719,4.542879155813058,4.106209537559359,4.531019923708254,1211.053,2701891600,12903535168.0,3,0.017429,1,1.292346,0.0
1051,1051,2006-01-13,sh.000001,4.559835081314077,4.620638435215973,4.296552195990671,4.42700374914353,1226.704,2770857800,13205628847.0,3,0.017859,1,-0.427568,0.0
1052,1052,2006-01-16,sh.000001,4.420082558500422,4.425556050241102,4.0527438356286645,4.058336316320229,1221.459,2527431800,11984845886.0,3,0.016279,1,-1.521948,0.0
1053,1053,2006-01-17,sh.000001,4.006496796718288,4.180399148435743,3.978415404309583,4.168777894232708,1202.869,1972646200,9452655613.0,3,0.012706,1,0.462974,0.0
1054,1054,2006-01-18,sh.000001,4.150671742206477,4.68620134715324,4.127548222751283,4.662820018304469,1208.438,2666785400,12458427121.0,3,0.017165,1,2.061503,0.0
1055,1055,2006-01-19,sh.000001,4.697187993618229,5.031824586488611,4.613241288769327,5.024268788107452,1233.35,3361774900,15371377884.0,3,0.021594,1,1.47777,0.0
1056,1056,2006-01-20,sh.000001,5.02095692897451,5.16550867280716,4.937585337388214,5.098279915557509,1251.576,3320392300,16220854863.0,3,0.021327,1,0.298179,0.0
1057,1057,2006-01-23,sh.000001,5.087749393404248,5.138716327366371,4.879459234881214,5.107521390742857,1255.308,2902866000,14114136663.0,3,0.018623,1,0.037128,0.0
1058,1058,2006-01-24,sh.000001,5.11210246535191,5.232717598564996,4.9336587020090334,5.033906893129082,1255.774,2967142100,15779296153.0,3,0.018904,1,-0.295598,0.0
1059,1059,2006-01-25,sh.000001,5.018180520120538,5.194779954724705,4.912022544439896,5.152578540144397,1252.062,2655866000,13682169574.0,3,0.016911,1,0.477932,0.0
1060,1060,2006-02-06,sh.000001,5.250883245066671,5.739967496184917,5.250883245066671,5.739194068004171,1258.046,2917750700,14910754726.0,3,0.018575,1,2.351262,0.0
1061,1061,2006-02-07,sh.000001,5.775426203548452,5.93310639496201,5.3976561159825,5.629525918272442,1287.626,3840474100,19670593251.0,3,0.024447,1,-0.429475,0.0
1062,1062,2006-02-08,sh.000001,5.6300217055677955,5.820721330851757,5.509029774010237,5.787364761620513,1282.096,3285729900,16340287449.0,3,0.020906,1,0.620789,0.0
1063,1063,2006-02-09,sh.000001,5.7657682670350034,5.7657682670350034,5.326401565894596,5.3788161987591465,1290.055,2907909100,14199096200.0,3,0.018478,1,-1.596914,0.0
1064,1064,2006-02-10,sh.000001,5.380442381087899,5.669188901900554,5.314780311691557,5.640631553688312,1269.454,2631421100,13158590275.0,3,0.016686,1,1.039977,0.0
1065,1065,2006-02-13,sh.000001,5.662842824520055,5.686144827401574,5.341275184755137,5.580819774377122,1282.656,2613177200,12998010712.0,3,0.016549,1,-0.235136,0.0
1066,1066,2006-02-14,sh.000001,5.580561964983538,5.715297120368234,5.505658420401847,5.7134329601377125,1279.64,2254170400,11114639691.0,3,0.014263,1,0.52257,0.0
1067,1067,2006-02-15,sh.000001,5.769179283627022,6.004321282066282,5.75924370622818,5.968049483538376,1286.327,3014790400,14778787047.0,3,0.019065,1,0.998112,0.0
1068,1068,2006-02-16,sh.000001,5.954782215514776,5.954782215514776,5.361166171044637,5.4021975276079175,1299.166,3235260700,15711529868.0,3,0.020424,1,-2.196252,0.0
1069,1069,2006-02-17,sh.000001,5.377745298201187,5.588772202594555,5.293282974565123,5.338240966507584,1270.633,2590306700,12612954583.0,3,0.016332,1,-0.253818,0.0
1070,1070,2006-02-20,sh.000001,5.3521031792856135,5.57651634065347,5.298022701108685,5.340898386410668,1267.408,2154279700,10469048170.0,3,0.013581,1,0.010575,0.0
1071,1071,2006-02-21,sh.000001,5.323109538253462,5.757439040473102,5.128027153278595,5.754920441012718,1267.542,2665902100,12932889789.0,3,0.016796,1,1.647042,0.0
1072,1072,2006-02-22,sh.000001,5.76352730846002,5.94371624308253,5.645668752609083,5.671766995836382,1288.419,2851784100,13583894015.0,3,0.017947,1,-0.325437,0.0
1073,1073,2006-02-23,sh.000001,5.669863172622232,5.785143634537338,5.467819934020628,5.763408319509132,1284.226,2287504700,10638933783.0,3,0.014392,1,0.359835,0.0
1074,1074,2006-02-24,sh.000001,5.775049405203983,5.931896673961354,5.726025957439639,5.92243705236605,1288.847,2357814800,11377200922.0,3,0.014831,1,0.622178,0.0
1075,1075,2006-02-27,sh.000001,5.938718707145387,6.076071619449539,5.855029811690073,5.928783129746545,1296.866,2681978500,13278273095.0,3,0.016761,1,0.02468,0.0
1076,1076,2006-02-28,sh.000001,5.881604010720906,5.974137751525291,5.5431597714222285,5.965352400651664,1297.186,2364742200,11698977874.0,3,0.014762,1,0.142153,0.0
1077,1077,2006-03-01,sh.000001,5.9678115056366074,6.147127854619299,5.940225900523256,6.115199152798674,1299.03,2364067400,11713886665.0,3,0.014741,1,0.581667,0.0
1078,1078,2006-03-02,sh.000001,6.115179321306858,6.13608171367887,5.619114385070059,5.700324344048621,1306.586,2844572900,14619800288.0,3,0.017712,1,-1.601122,0.0
1079,1079,2006-03-03,sh.000001,5.679302962725721,5.893582231776598,5.501176503251873,5.851658458081683,1285.666,2492545800,12505595080.0,3,0.015498,1,0.593543,0.0
1080,1080,2006-03-06,sh.000001,5.840751137583954,5.922060254021581,5.719719543042768,5.765550120625051,1293.297,2032958200,9697600024.0,3,0.012634,1,-0.335734,0.0
1081,1081,2006-03-07,sh.000001,5.751668076355216,5.751668076355216,5.142543805286483,5.189663429836678,1288.955,2265339500,10611752979.0,3,0.014066,1,-2.252906,0.0
1082,1082,2006-03-08,sh.000001,5.1255878797854635,5.156406018064509,4.758130167962822,5.0006296498651,1259.916,1984157400,9328367206.0,3,0.012308,1,-0.756557,0.0
1083,1083,2006-03-09,sh.000001,4.942682030784425,5.067541103245723,4.847867668421426,4.897148925579355,1250.384,1538593400,7572686295.0,3,0.009534,1,-0.417313,0.0
1084,1084,2006-03-10,sh.000001,4.897585218399264,5.070575321493276,4.809592889220298,4.9068068620928,1245.166,1409562600,7034995125.0,3,0.008724,1,0.039106,0.0
1085,1085,2006-03-13,sh.000001,4.899806345482439,5.192737311067859,4.899806345482439,5.184864208817679,1245.653,1377515300,6762688336.0,3,0.008516,1,1.125594,0.0
1086,1086,2006-03-14,sh.000001,5.199698164694592,5.245905540621344,4.998507680240994,5.172370368974825,1259.674,1487571200,7156890130.0,3,0.009189,1,-0.050013,0.0
1087,1087,2006-03-15,sh.000001,5.176078857944052,5.499014870644142,5.154561689325799,5.485073331898857,1259.044,1845126900,9402430254.0,3,0.011384,1,1.252384,0.0
1088,1088,2006-03-16,sh.000001,5.481166528011489,5.53231194539994,5.406124162987098,5.472738143990515,1274.812,1832269900,9294380375.0,3,0.011299,1,-0.048797,0.0
1089,1089,2006-03-17,sh.000001,5.449336983649928,5.521087321033182,5.302504618258659,5.378974850693659,1274.19,1875480400,9258870683.0,3,0.011557,1,-0.371052,0.0
1090,1090,2006-03-20,sh.000001,5.38133479821953,5.7658674244940755,5.278786154049051,5.754900609520902,1269.462,2029717400,9830202821.0,3,0.012503,1,1.493226,0.0
1091,1091,2006-03-21,sh.000001,5.75761752389943,5.937152019292078,5.695663943472319,5.794107468837293,1288.418,2434568700,12044252276.0,3,0.014993,1,0.153448,0.0
1092,1092,2006-03-22,sh.000001,5.775584855482965,5.923349300989496,5.6103290341964325,5.919264013675797,1290.395,2233009000,10977859974.0,3,0.013746,1,0.489078,0.0
1093,1093,2006-03-23,sh.000001,5.909110289867002,6.03993864136433,5.776854070959065,6.0333149230984375,1296.706,2546540800,12667480373.0,3,0.015676,1,0.443507,0.0
1094,1094,2006-03-24,sh.000001,6.027048171685195,6.14437127725715,5.851638626589871,5.87956136706406,1302.457,2442393600,12420500906.0,3,0.015034,1,-0.595263,0.0
1095,1095,2006-03-27,sh.000001,5.9065718589148055,5.917023055100813,5.660978664289534,5.903577303650881,1294.704,2061324600,10310244124.0,3,0.012677,1,0.093539,0.0
1096,1096,2006-03-28,sh.000001,5.900503422419703,6.037102738034918,5.845768505012909,5.960612674108106,1295.915,2501182600,11798730430.0,3,0.015343,1,0.221926,0.0
1097,1097,2006-03-29,sh.000001,5.972352917262029,6.244877277770783,5.916963560625366,6.094990862640149,1298.791,3415223600,17299640360.0,3,0.020919,1,0.521716,0.0
1098,1098,2006-03-30,sh.000001,6.100464354380829,6.153077302163521,5.8622088117267594,5.879839007949457,1305.567,2603882700,13523584673.0,3,0.015924,1,-0.83098,0.0
1099,1099,2006-03-31,sh.000001,5.8163782341444765,5.959819414435543,5.701692716983789,5.9507762541683356,1294.718,2663685800,13957859443.0,3,0.016246,1,0.276278,0.0
1100,1100,2006-04-03,sh.000001,5.958490704484003,6.371005565708177,5.958490704484003,6.370727924822784,1298.295,3280466900,17513531801.0,3,0.019978,1,1.631055,0.0
1101,1101,2006-04-04,sh.000001,6.377986250826726,6.581616008773455,6.2886255487125915,6.575527740786541,1319.471,3713405000,19932253301.0,3,0.022609,1,0.782664,0.0
1102,1102,2006-04-05,sh.000001,6.590659169040663,6.8076751839618765,6.510777920013645,6.781061321947416,1329.798,3776319800,20009046284.0,3,0.022936,1,0.779367,0.0
1103,1103,2006-04-06,sh.000001,6.812276090062742,6.946812930529294,6.701259398887654,6.772632937926442,1340.162,4171507500,22006608985.0,3,0.025306,1,-0.031707,0.0
1104,1104,2006-04-07,sh.000001,6.790659763985417,6.882777043461708,6.589707257433588,6.836648993502212,1339.737,4066605500,20781669064.0,3,0.024651,1,0.240936,0.0
1105,1105,2006-04-10,sh.000001,6.861914314073321,7.162738213400736,6.768388998678233,7.156253315577537,1342.965,4141542800,20511655711.0,3,0.025092,1,1.200038,0.0
1106,1106,2006-04-11,sh.000001,7.193873655548806,7.303839277657744,6.982569110270038,7.21868285180819,1359.081,4387040800,22753839571.0,3,0.02656,1,0.231623,0.0
1107,1107,2006-04-12,sh.000001,7.2090050838029285,7.267507984654394,7.088310624622583,7.177096213474115,1362.229,3712907200,18649703724.0,3,0.022404,1,-0.153942,0.0
1108,1108,2006-04-13,sh.000001,7.1601601194649085,7.260071175224123,6.612890271364222,6.625741078059729,1360.132,4129905500,20205465502.0,3,0.024907,1,-2.044067,0.0
1109,1109,2006-04-14,sh.000001,6.581417693855315,7.176342616785181,6.548497417443979,7.165316307336564,1332.33,3787121900,17964278869.0,3,0.022772,1,2.042137,0.0
1110,1110,2006-04-17,sh.000001,7.18724993728291,7.643572563924337,7.043511284614631,7.5436218451814945,1359.538,4221976100,20238073664.0,3,0.025143,1,1.403127,0.0
1111,1111,2006-04-18,sh.000001,7.56739980386655,7.796751006696105,7.37582759294277,7.672526541972861,1378.614,3678518100,18176065110.0,3,0.02188,1,0.471488,0.0
1112,1112,2006-04-19,sh.000001,7.752249139065366,7.958754463325128,7.547231176691653,7.902333869114141,1385.114,4057816300,21447388304.0,3,0.024068,1,0.836611,0.0
1113,1113,2006-04-20,sh.000001,7.930018631686561,8.05087174280142,7.510840389212863,7.688114094538708,1396.702,4330328800,23759758644.0,3,0.025632,1,-0.773393,0.0
1114,1114,2006-04-21,sh.000001,7.68857021885043,8.362206332790286,7.639526939594273,8.300768371150337,1385.9,4556910300,24823370098.0,3,0.026939,1,2.229089,0.0
1115,1115,2006-04-24,sh.000001,8.431973520992134,8.54396195526611,8.012735784042988,8.161809108009248,1416.793,5201580300,28552131616.0,3,0.030646,1,-0.494565,0.0
1116,1116,2006-04-25,sh.000001,8.084704267836198,8.151655384200449,7.692596011688682,7.9631173915242215,1409.786,4324883600,24511654275.0,3,0.025516,1,-0.710678,0.0
1117,1117,2006-04-26,sh.000001,7.949255178746196,8.495771430157951,7.915164844317832,8.314333111551154,1399.767,4841064900,27897759737.0,3,0.028539,1,1.265216,0.0
1118,1118,2006-04-27,sh.000001,8.342612818877996,8.452915576347774,8.109354812161072,8.299558650149681,1417.477,3760844400,21064881051.0,3,0.022166,1,-0.052558,0.0
1119,1119,2006-04-28,sh.000001,8.037604474777815,8.854483454090595,7.756453415329943,8.765420224353669,1416.732,4456204300,25076312378.0,3,0.026236,1,1.658109,0.0
1120,1120,2006-05-08,sh.000001,8.899659592443015,9.895398796426765,8.899659592443015,9.893455310228987,1440.223,5162065500,29260804817.0,3,0.030386,1,3.949457,0.0
1121,1121,2006-05-09,sh.000001,10.01512151250822,10.600447993400081,9.911105337943496,10.568856426940293,1497.104,6468390400,36327086939.0,3,0.038052,1,2.274859,0.0
1122,1122,2006-05-10,sh.000001,10.695777974550246,11.022462139203196,10.31449771293321,10.856928677031267,1531.161,6271709600,35931317939.0,3,0.036883,1,0.948692,0.0
1123,1123,2006-05-11,sh.000001,10.893993735231739,11.611992896359634,10.67061181143821,10.692128980056463,1545.687,7321833500,42935467046.0,3,0.043011,1,-0.537629,0.0
1124,1124,2006-05-12,sh.000001,10.602907098385025,11.997715412143023,10.570284294350902,11.9901992767455,1537.377,6839375200,41492555006.0,3,0.04011,1,4.257582,0.0
1125,1125,2006-05-15,sh.000001,12.256476717332824,13.221853907349256,12.064329393146437,13.20499713930731,1602.832,8772527000,52436501239.0,3,0.05138,1,3.821734,0.0
1126,1126,2006-05-16,sh.000001,13.097986409478665,13.492771917021074,12.028910348766537,12.196823589956146,1664.088,8827504000,53444626416.0,3,0.051394,1,-3.054949,0.0
1127,1127,2006-05-17,sh.000001,12.19640712862805,12.7410790513011,11.77905338340124,12.432719185084338,1613.251,7098053400,42970463909.0,3,0.041244,1,0.737332,0.0
1128,1128,2006-05-18,sh.000001,12.165212192004539,12.530428945252197,11.596147534400206,12.276744501966789,1625.146,6058510700,35559097667.0,3,0.03518,1,-0.483956,0.0
1129,1129,2006-05-19,sh.000001,12.334890435965605,13.215428504001501,12.13314466974121,13.114902671996056,1617.281,7708629100,41434527427.0,3,0.044242,1,2.613277,0.0
1130,1130,2006-05-22,sh.000001,13.05955297834302,13.405949645859138,12.859830024283667,13.078095423189168,1659.545,7725887300,43695717336.0,3,0.044271,1,-0.111843,0.0
1131,1131,2006-05-23,sh.000001,12.885194502313844,12.896419126680598,11.876564828650956,12.024309442665672,1657.689,6990014500,38919582106.0,3,0.040023,1,-3.205485,0.0
1132,1132,2006-05-24,sh.000001,12.127234885180624,12.620007793776281,11.188114590326002,11.754045872223717,1604.552,5727043200,32875831926.0,3,0.032746,1,-0.849337,0.0
1133,1133,2006-05-25,sh.000001,11.645805589902597,11.905459312224036,11.21738587224355,11.763981449622559,1590.924,4104937200,23023859728.0,3,0.023428,1,0.031497,0.0
1134,1134,2006-05-26,sh.000001,11.865915317546808,12.222644192298048,11.797060377968407,12.209575239192581,1591.425,4372253200,24308642671.0,3,0.024934,1,1.411879,0.0
1135,1135,2006-05-29,sh.000001,12.372471112953235,12.902566889142953,12.112619075713667,12.896617441598742,1613.894,5171516800,29314321524.0,3,0.029468,1,2.146605,0.0
1136,1136,2006-05-30,sh.000001,13.02437191186489,13.20184393210888,12.626155556238643,13.070142994971725,1648.538,5308773300,31990664198.0,3,0.03021,1,0.530773,0.0
1137,1137,2006-05-31,sh.000001,13.050232177190416,13.267367181062511,12.502783845663402,12.753077103848604,1657.288,5701597900,33089439894.0,3,0.032401,1,-0.964704,0.0
1138,1138,2006-06-01,sh.000001,12.720811266667134,13.61394233200496,12.642932998313334,13.60374894521253,1641.3,6784386400,38465780731.0,3,0.038507,1,2.613471,0.0
1139,1139,2006-06-02,sh.000001,13.694715998163609,13.829530479515562,13.106870917811364,13.31032219233176,1684.195,7814469100,44915922420.0,3,0.044354,1,-0.878515,0.0
1140,1140,2006-06-05,sh.000001,13.307089659166074,13.625504091732552,12.720950087109834,13.61225665520076,1669.399,6729777100,36276144270.0,3,0.038149,1,0.912003,0.0
1141,1141,2006-06-06,sh.000001,13.544750257065715,13.77489471956784,13.378046736876762,13.503223113207085,1684.624,5842296000,32173005450.0,3,0.033021,1,-0.326366,0.0
1142,1142,2006-06-07,sh.000001,13.4856127484762,13.4856127484762,11.715314968710867,11.726698245012138,1679.126,6508531600,37165949586.0,3,0.036734,1,-5.334974,0.0
1143,1143,2006-06-08,sh.000001,11.466707387329858,11.857129966673181,10.76266959643906,11.765270496590475,1589.545,5457687300,30237702240.0,3,0.030779,1,0.122359,0.0
1144,1144,2006-06-09,sh.000001,11.615860037263374,11.823733734458312,10.94646786257173,10.969908685895945,1591.49,4700391700,25969107019.0,3,0.026463,1,-2.520026,0.0
1145,1145,2006-06-12,sh.000001,10.748430585316566,11.268630447091066,10.535975813512586,10.997950415321021,1551.384,3149627400,18350032479.0,3,0.017673,1,0.091141,0.0
1146,1146,2006-06-13,sh.000001,10.98406837105118,11.341074886687814,10.586665106589312,10.912615506045135,1552.798,3245068300,18252967053.0,3,0.018142,1,-0.277111,0.0
1147,1147,2006-06-14,sh.000001,10.756739980386659,10.756739980386659,10.199197419526286,10.572148454581423,1548.495,3243810300,17489724159.0,3,0.018131,1,-1.108687,0.0
1148,1148,2006-06-15,sh.000001,10.570561935236302,10.968242840583564,10.510730324433293,10.624761402364115,1531.327,2847339800,15749530834.0,3,0.015905,1,0.173245,0.0
1149,1149,2006-06-16,sh.000001,10.74785547205396,11.427837663374309,10.74785547205396,11.4276790114398,1533.98,3357261200,18773707617.0,3,0.018738,1,2.639347,0.0
1150,1150,2006-06-19,sh.000001,11.140479346988638,11.772409833643533,10.841936069219845,11.662067413190126,1574.467,3556204700,20635199162.0,3,0.019837,1,0.750665,0.0
1151,1151,2006-06-20,sh.000001,11.614174360459184,11.791884358604939,11.390296649370306,11.781968612697913,1586.286,3553711100,20658724948.0,3,0.019804,1,0.381143,0.0
1152,1152,2006-06-21,sh.000001,11.747759289318662,12.285331537922275,11.34073775132698,11.896673961350409,1592.332,3970588000,22426544902.0,3,0.022121,1,0.363237,0.0
1153,1153,2006-06-22,sh.000001,11.797139703935663,12.03819148693551,11.692072460304793,11.856019403131594,1598.116,3246588800,18310093363.0,3,0.018066,1,-0.128272,0.0
1154,1154,2006-06-23,sh.000001,11.824864129491711,12.094830227556454,11.57744643761955,12.047294141678165,1596.066,3502677800,20932009523.0,3,0.019436,1,0.604299,0.0
1155,1155,2006-06-26,sh.000001,12.08844448719233,12.644063393346741,12.08844448719233,12.597380061616448,1605.711,3949925000,23927245387.0,3,0.02187,1,1.727454,0.0
1156,1156,2006-06-27,sh.000001,12.661911735979388,12.778282929944268,12.481227014061524,12.718391824665815,1633.449,3645178400,21481437588.0,3,0.020173,1,0.373569,0.0
1157,1157,2006-06-28,sh.000001,12.692194423979451,12.773979496220619,12.470835312350957,12.713136479335091,1639.551,3322060100,18652269224.0,3,0.018359,1,-0.016164,0.0
1158,1158,2006-06-29,sh.000001,12.765531280707833,13.363906883213339,12.765531280707833,13.354328272667146,1639.286,5179902800,29018734618.0,3,0.028602,1,1.972324,0.0
1159,1159,2006-06-30,sh.000001,13.515082345311889,13.73777016689192,13.169141802107497,13.366088347312889,1671.618,4983707600,28588342410.0,3,0.027406,1,0.035476,0.0
1160,1160,2006-07-03,sh.000001,13.467228955564572,13.874151336097185,13.322558222781034,13.86328367858308,1672.211,4863659200,28446545723.0,3,0.026595,1,1.499268,0.0
1161,1161,2006-07-04,sh.000001,13.923591245189627,13.969897778575444,13.32481901284784,13.551235154888914,1697.282,5431649200,32718658218.0,3,0.029689,1,-0.92707,0.0
1162,1162,2006-07-05,sh.000001,15.012320314289482,15.056941170871113,13.988281571487079,14.285159003943498,1681.547,6072080600,32521556368.0,3,0.032537,1,2.200834,0.0
1163,1163,2006-07-06,sh.000001,14.220191036760646,14.754153953854107,14.148242384459252,14.739597638862591,1718.555,5006266900,29786950494.0,3,0.026784,1,1.333383,0.0
1164,1164,2006-07-07,sh.000001,14.839766504015387,14.909315545807281,14.406527733845515,14.515898411200041,1741.47,4943012700,29559549758.0,3,0.026426,1,-0.64773,0.0
1165,1165,2006-07-10,sh.000001,14.525972809041576,14.651565646699993,14.231078525766563,14.597980955818414,1730.19,3904952600,23793270439.0,3,0.020873,1,0.239225,0.0
1166,1166,2006-07-11,sh.000001,14.650673229568362,14.843792296853636,14.417554043294132,14.825586987368332,1734.329,4008545000,24372507945.0,3,0.021391,1,0.661757,0.0
1167,1167,2006-07-12,sh.000001,14.827014854778945,14.97370839972752,14.670762530776003,14.710445345895927,1745.806,4878589100,30494774588.0,3,0.025994,1,-0.33257,0.0
1168,1168,2006-07-13,sh.000001,14.635224497445215,14.662750608083122,13.014575154908748,13.04009828487343,1740.0,6747158900,39574756048.0,3,0.03592,1,-4.840635,0.0
1169,1169,2006-07-14,sh.000001,12.749864402174722,13.456182814624142,12.60628440144096,13.227208410139056,1655.773,4158780400,24614810204.0,3,0.022111,1,0.569828,0.0
1170,1170,2006-07-17,sh.000001,13.164521064514823,13.60670383749283,12.997063947636931,13.577809353919747,1665.208,3220393300,19821153519.0,3,0.017112,1,1.061666,0.0
1171,1171,2006-07-18,sh.000001,13.567358157733736,13.613208566807835,13.249082545609951,13.60487934024593,1682.887,3140535400,18528216194.0,3,0.016671,1,0.08111,0.0
1172,1172,2006-07-19,sh.000001,13.555677409055257,13.555677409055257,12.677439794069791,12.82962666225086,1684.252,3505983000,20603536373.0,3,0.018606,1,-2.321026,0.0
1173,1173,2006-07-20,sh.000001,12.779333999010412,13.085333917701298,12.653106553613945,13.027187983702483,1645.16,2866119700,16518086754.0,3,0.015193,1,0.605529,0.0
1174,1174,2006-07-21,sh.000001,13.001188897934256,13.308120896740398,12.995160124422782,13.229588189156736,1655.122,2996048900,16664622044.0,3,0.015866,1,0.616635,0.0
1175,1175,2006-07-24,sh.000001,12.900801886371504,13.27498247391911,12.582268464854138,13.241804388114197,1665.328,3118400800,17329901789.0,3,0.016509,1,0.036988,0.0
1176,1176,2006-07-25,sh.000001,13.285314681154233,13.731027459675147,13.285314681154233,13.628855613849126,1665.944,3423780100,19580630083.0,3,0.018123,1,1.171533,0.0
1177,1177,2006-07-26,sh.000001,13.689877114160979,13.747209956995412,13.434526825563196,13.652514583583297,1685.461,3116723100,17543497616.0,3,0.016492,1,0.070781,0.0
1178,1178,2006-07-27,sh.000001,13.626594823782327,13.949134206646136,13.230738415681955,13.424730068607047,1686.654,3620183100,20668131608.0,3,0.019137,1,-0.680998,0.0
1179,1179,2006-07-28,sh.000001,13.410094427648275,13.491344049610461,12.85314681154233,13.164203760645798,1675.168,3326896800,18805265844.0,3,0.01757,1,-0.784218,0.0
1180,1180,2006-07-31,sh.000001,13.114704357077912,13.114704357077912,12.155415435048397,12.186550877196463,1662.031,3365448600,19558733762.0,3,0.017757,1,-2.966129,0.0
1181,1181,2006-08-01,sh.000001,12.323427833697082,12.430696372919307,11.867759646285513,11.946213027901923,1612.733,3231066000,17900862653.0,3,0.016908,1,-0.751458,0.0
1182,1182,2006-08-02,sh.000001,11.909405779095032,12.108097495580061,11.495800185821082,11.951329552789947,1600.614,2786576300,15048503237.0,3,0.014572,1,0.016115,0.0
1183,1183,2006-08-03,sh.000001,11.928999293007323,12.120948302275568,11.678587045871232,11.955018210267362,1600.872,2082229300,11909137046.0,3,0.010874,1,0.011621,0.0
1184,1184,2006-08-04,sh.000001,11.965925530765091,12.173997542878165,11.28457496650957,11.34206646127852,1601.058,2586705400,14401225370.0,3,0.013508,1,-1.930471,0.0
1185,1185,2006-08-07,sh.000001,11.176493336122967,11.34016263806437,10.772168881017993,10.891613956214051,1570.15,2409920600,12761218183.0,3,0.012532,1,-1.446613,0.0
1186,1186,2006-08-08,sh.000001,10.900914925874844,11.57217126079701,10.900914925874844,11.548849426423683,1547.436,2338299800,12314675808.0,3,0.012137,1,2.141671,0.0
1187,1187,2006-08-09,sh.000001,11.573162835387716,11.639994962801083,11.372983757016634,11.508968296385614,1580.577,2163603600,11468884412.0,3,0.011197,1,-0.127231,0.0
1188,1188,2006-08-10,sh.000001,11.504764020121037,12.07172653959308,11.494967263164888,12.054314489780342,1578.566,2632313600,13871479448.0,3,0.013587,1,1.742018,0.0
1189,1189,2006-08-11,sh.000001,12.045033351611362,12.147482838322773,11.859013958395519,12.051557912418186,1606.065,2345146700,12306050014.0,3,0.01209,1,-0.008649,0.0
1190,1190,2006-08-14,sh.000001,12.03719991234481,12.165291517971799,11.274084107339934,11.353727378465184,1605.926,2565505000,13783639455.0,3,0.013221,1,-2.191134,0.0
1191,1191,2006-08-15,sh.000001,11.304723762192655,11.867660488826445,11.227995720364067,11.847908322979645,1570.738,2025921400,10942039774.0,3,0.010336,1,1.586448,0.0
1192,1192,2006-08-16,sh.000001,11.855821088213453,12.260324026744755,11.772548654086233,12.259471272596748,1595.657,2856399800,15316278115.0,3,0.01457,1,1.300596,0.0
1193,1193,2006-08-17,sh.000001,12.180184968324152,12.180184968324152,11.792161999490332,12.000115022652526,1616.41,2339190400,12166972224.0,3,0.011893,1,-0.809077,0.0
1194,1194,2006-08-18,sh.000001,11.965112439600716,12.218915871837005,11.865855823071364,11.894730475152631,1603.332,2397424800,11727798657.0,3,0.012139,1,-0.33144,0.0
1195,1195,2006-08-21,sh.000001,11.248997270195158,11.97627756949203,11.103096984919144,11.956842707514255,1598.018,2337431800,11999189682.0,3,0.011828,1,0.195998,0.0
1196,1196,2006-08-22,sh.000001,11.964239853960894,12.312302366789396,11.909762745947688,12.198886065104809,1601.15,2670121100,15163018038.0,3,0.0135,1,0.762262,0.0
1197,1197,2006-08-23,sh.000001,12.219471153607799,12.358410585257069,12.107383561874752,12.179867664455127,1613.355,2721290700,15455406413.0,3,0.013751,1,-0.05944,0.0
1198,1198,2006-08-24,sh.000001,12.185876606474789,12.393512325767958,11.971458516981212,12.39049793901222,1612.396,2506129700,13593692277.0,3,0.012649,1,0.658707,0.0
1199,1199,2006-08-25,sh.000001,12.379868259399885,12.529913326465028,12.32541098287848,12.390835074373058,1623.017,2782161400,15295238075.0,3,0.014035,1,0.001053,0.0
1200,1200,2006-08-28,sh.000001,12.471926044400732,12.951173875579208,12.415564944665185,12.934297276045449,1623.034,3934124300,21633007200.0,3,0.019762,1,1.688438,0.0
1201,1201,2006-08-29,sh.000001,12.978600828758047,13.273257134131292,12.91753966546257,12.945918530248477,1650.438,4805041100,27063623012.0,3,0.024107,1,0.035509,0.0
